customer_id,total_purchases,total_browses,total_spent,avg_order_value,total_page_views,avg_page_views,first_activity,last_activity,days_since_first,days_since_last,customer_lifetime_days,avg_daily_activity,purchase_conversion_rate,age,gender,location,income,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment,days_since_last_purchase,churned
2480,4,117,1333.26,11.018677685950413,191,1.578512396694215,2025-07-02,2025-12-27,181,3,178,0.6797752808988764,0.03305785123966942,50,Female,DE,84969,4.0,4.0,1333.26,4,2,3,423,Loyal Customers,3,0
2481,2,93,412.69,4.3441052631578945,100,1.0526315789473684,2024-06-23,2025-06-13,555,200,355,0.2676056338028169,0.021052631578947368,30,Male,KS,86137,360.0,2.0,412.69,1,1,1,111,Others,200,1
2482,12,225,2010.1299999999999,8.481561181434598,490,2.067510548523207,2025-03-24,2025-12-30,281,0,281,0.8434163701067615,0.05063291139240506,18,Non-Binary,WI,51688,19.0,12.0,2010.1299999999999,4,4,3,443,Champions,0,0
2483,5,233,481.79999999999995,2.0243697478991596,387,1.6260504201680672,2024-08-06,2025-08-04,511,148,363,0.6556473829201102,0.02100840336134454,51,Non-Binary,KS,78604,178.0,5.0,481.79999999999995,2,2,1,221,Need Attention,148,1
2484,12,268,1906.14,6.8076428571428576,536,1.9142857142857144,2024-03-21,2025-03-19,649,286,363,0.7713498622589532,0.04285714285714286,54,Male,VT,80744,316.0,12.0,1906.14,1,4,3,143,At Risk,286,1
2485,15,213,1925.71,8.44609649122807,352,1.543859649122807,2024-09-09,2025-09-08,477,113,364,0.6263736263736264,0.06578947368421052,29,Non-Binary,NV,66440,142.0,15.0,1925.71,2,4,3,243,At Risk,113,1
2486,10,202,1962.59,9.2575,302,1.4245283018867925,2025-01-13,2025-12-30,351,0,351,0.603988603988604,0.04716981132075472,64,Male,IL,46288,25.0,10.0,1962.59,3,3,3,333,Champions,0,0
2487,7,145,2236.85,14.71611842105263,180,1.1842105263157894,2024-10-26,2025-10-24,430,67,363,0.418732782369146,0.046052631578947366,51,Female,RI,85898,67.0,7.0,2236.85,3,3,4,334,Champions,67,0
2488,15,269,2766.11,9.739823943661973,505,1.778169014084507,2024-02-29,2025-02-27,670,306,364,0.7802197802197802,0.0528169014084507,32,Female,LA,35584,345.0,15.0,2766.11,1,4,4,144,At Risk,306,1
2489,3,200,616.4399999999999,3.0366502463054186,305,1.5024630541871922,2025-01-27,2025-12-30,337,0,337,0.6023738872403561,0.014778325123152709,69,Male,UT,81079,73.0,3.0,616.4399999999999,3,1,2,312,Need Attention,0,0
2490,5,74,1288.88,16.31493670886076,131,1.6582278481012658,2025-08-29,2025-12-30,123,0,123,0.6422764227642277,0.06329113924050633,49,Male,PW,53395,6.0,5.0,1288.88,4,2,3,423,Loyal Customers,0,0
2491,11,261,3908.29,14.368713235294118,495,1.8198529411764706,2024-02-29,2025-02-27,670,306,364,0.7472527472527473,0.04044117647058824,22,Female,NM,79706,315.0,11.0,3908.29,1,4,4,144,At Risk,306,1
2492,2,127,692.0999999999999,5.365116279069767,235,1.821705426356589,2025-07-20,2025-12-30,163,0,163,0.7914110429447853,0.015503875968992248,32,Male,ID,79020,48.0,2.0,692.0999999999999,3,1,2,312,Need Attention,0,0
2493,14,252,2874.86,10.807744360902257,447,1.6804511278195489,2024-10-20,2025-10-19,436,72,364,0.7307692307692307,0.05263157894736842,54,Non-Binary,DE,88975,90.0,14.0,2874.86,3,4,4,344,Champions,72,0
2494,4,95,951.55,9.611616161616162,122,1.2323232323232323,2025-02-16,2025-12-28,317,2,315,0.3142857142857143,0.04040404040404041,47,Female,DC,76133,86.0,4.0,951.55,3,2,2,322,Loyal Customers,2,0
2495,9,283,3018.9,10.338698630136987,574,1.9657534246575343,2024-09-01,2025-08-31,485,121,364,0.8021978021978022,0.030821917808219176,53,Male,PR,92480,123.0,9.0,3018.9,2,3,4,234,At Risk,121,1
2496,2,49,1030.15,20.199019607843137,74,1.4509803921568627,2025-10-09,2025-12-29,82,1,81,0.6296296296296297,0.0392156862745098,25,Male,CA,58629,24.0,2.0,1030.15,4,1,2,412,New Customers,1,0
2497,4,108,1657.24,14.796785714285715,179,1.5982142857142858,2025-07-22,2025-12-30,161,0,161,0.6956521739130435,0.03571428571428571,48,Non-Binary,NV,87969,34.0,4.0,1657.24,3,2,3,323,Loyal Customers,0,0
2498,4,46,664.68,13.2936,64,1.28,2025-09-13,2025-12-30,108,0,108,0.46296296296296297,0.08,36,Non-Binary,HI,67165,0.0,4.0,664.68,4,2,2,422,Loyal Customers,0,0
2499,5,74,321.76,4.0729113924050635,102,1.2911392405063291,2025-08-09,2025-12-29,143,1,142,0.5563380281690141,0.06329113924050633,56,Male,MH,71052,49.0,5.0,321.76,3,2,1,321,Need Attention,1,0
2500,9,199,1112.09,5.346586538461538,296,1.4230769230769231,2024-11-26,2025-11-22,399,38,361,0.5761772853185596,0.04326923076923077,69,Female,VT,121134,43.0,9.0,1112.09,3,3,2,332,Loyal Customers,38,0
2501,1,37,83.22,2.19,50,1.3157894736842106,2025-09-26,2025-12-28,95,2,93,0.40860215053763443,0.02631578947368421,31,Male,NV,48765,45.0,1.0,83.22,3,1,1,311,Need Attention,2,0
2502,2,31,403.21000000000004,12.218484848484849,52,1.5757575757575757,2025-11-19,2025-12-30,41,0,41,0.8048780487804879,0.06060606060606061,27,Non-Binary,CO,63260,36.0,2.0,403.21000000000004,3,1,1,311,Need Attention,0,0
2503,14,285,3655.63,12.2261872909699,574,1.919732441471572,2024-07-03,2025-07-02,545,181,364,0.8214285714285714,0.046822742474916385,48,Female,AS,78667,203.0,14.0,3655.63,2,4,4,244,At Risk,181,1
2504,14,248,1739.6599999999999,6.639923664122136,410,1.5648854961832062,2024-09-22,2025-09-21,464,100,364,0.7197802197802198,0.05343511450381679,24,Non-Binary,TX,46602,109.0,14.0,1739.6599999999999,2,4,3,243,At Risk,100,1
2505,0,20,0.0,0.0,24,1.2,2025-10-15,2025-12-29,76,1,75,0.26666666666666666,0.0,67,Male,PR,78325,,,,,,,,,1,1
2506,7,136,672.7,4.7041958041958045,219,1.5314685314685315,2025-06-10,2025-12-30,203,0,203,0.7044334975369458,0.04895104895104895,29,Non-Binary,MD,68624,53.0,7.0,672.7,3,3,2,332,Loyal Customers,0,0
2507,0,29,0.0,0.0,31,1.0689655172413792,2024-03-26,2025-02-09,644,324,320,0.090625,0.0,27,Male,TN,85019,,,,,,,,,324,1
2508,9,202,2035.3300000000002,9.64611374407583,322,1.5260663507109005,2024-02-12,2025-02-05,687,328,359,0.5877437325905293,0.04265402843601896,29,Female,MI,59731,356.0,9.0,2035.3300000000002,1,3,3,133,At Risk,328,1
2509,0,45,0.0,0.0,80,1.7777777777777777,2025-11-11,2025-12-30,49,0,49,0.9183673469387755,0.0,19,Female,VT,88327,,,,,,,,,0,1
2510,1,80,51.12,0.6311111111111111,106,1.308641975308642,2025-07-14,2025-12-30,169,0,169,0.47928994082840237,0.012345679012345678,22,Male,CA,20000,151.0,1.0,51.12,2,1,1,211,Need Attention,0,0
2511,1,23,32.59,1.3579166666666669,26,1.0833333333333333,2025-10-25,2025-12-28,66,2,64,0.375,0.041666666666666664,55,Non-Binary,OH,84995,9.0,1.0,32.59,4,1,1,411,New Customers,2,0
2512,4,100,142.65,1.3716346153846155,188,1.8076923076923077,2025-08-19,2025-12-30,133,0,133,0.7819548872180451,0.038461538461538464,43,Male,ND,90397,3.0,4.0,142.65,4,2,1,421,Need Attention,0,0
2513,7,164,1088.74,6.366900584795322,222,1.2982456140350878,2024-05-26,2025-05-25,583,219,364,0.4697802197802198,0.04093567251461988,20,Non-Binary,LA,36308,280.0,7.0,1088.74,1,3,2,132,At Risk,219,1
2514,2,56,404.66,6.976896551724138,79,1.3620689655172413,2025-08-25,2025-12-30,127,0,127,0.4566929133858268,0.034482758620689655,44,Female,MH,59731,18.0,2.0,404.66,4,1,1,411,New Customers,0,0
2515,6,147,907.13,5.928954248366013,241,1.5751633986928104,2025-05-08,2025-12-30,236,0,236,0.6483050847457628,0.0392156862745098,44,Male,ME,80352,159.0,6.0,907.13,2,2,2,222,At Risk,0,0
2516,4,133,180.61,1.3183211678832119,165,1.2043795620437956,2024-04-04,2025-03-31,635,274,361,0.37950138504155123,0.029197080291970802,36,Male,PR,37515,431.0,4.0,180.61,1,2,1,121,Others,274,1
2517,7,297,1868.8799999999999,6.147631578947368,639,2.101973684210526,2024-12-03,2025-12-01,392,29,363,0.837465564738292,0.023026315789473683,41,Female,GA,95438,117.0,7.0,1868.8799999999999,2,3,3,233,At Risk,29,0
2518,0,37,0.0,0.0,43,1.162162162162162,2025-08-07,2025-12-30,145,0,145,0.25517241379310346,0.0,31,Male,VT,61885,,,,,,,,,0,1
2519,7,230,529.8,2.2354430379746835,364,1.5358649789029535,2024-06-19,2025-06-18,559,195,364,0.6510989010989011,0.029535864978902954,67,Non-Binary,VT,60133,322.0,7.0,529.8,1,3,2,132,At Risk,195,1
2520,3,112,737.68,6.4146086956521735,170,1.4782608695652173,2025-06-13,2025-12-29,200,1,199,0.5778894472361809,0.02608695652173913,67,Male,UT,72478,23.0,3.0,737.68,4,1,2,412,New Customers,1,0
2521,14,245,2917.3199999999997,11.263783783783783,401,1.5482625482625483,2024-02-28,2025-02-25,671,308,363,0.7134986225895317,0.05405405405405406,43,Non-Binary,SC,74775,309.0,14.0,2917.3199999999997,1,4,4,144,At Risk,308,1
2522,6,131,783.21,5.7168613138686135,189,1.3795620437956204,2025-04-09,2025-12-28,265,2,263,0.5209125475285171,0.043795620437956206,43,Male,HI,90832,21.0,6.0,783.21,4,2,2,422,Loyal Customers,2,0
2523,5,176,962.88,5.319779005524862,250,1.3812154696132597,2025-02-21,2025-12-30,312,0,312,0.5801282051282052,0.027624309392265192,48,Male,WY,81805,44.0,5.0,962.88,3,2,2,322,Loyal Customers,0,0
2524,7,67,2342.5299999999997,31.655810810810806,111,1.5,2025-08-09,2025-12-30,143,0,143,0.5174825174825175,0.0945945945945946,34,Female,MN,65924,5.0,7.0,2342.5299999999997,4,3,4,434,Champions,0,0
2525,11,280,1297.1399999999999,4.457525773195876,579,1.9896907216494846,2024-08-23,2025-08-22,494,130,364,0.7994505494505495,0.037800687285223365,58,Male,NY,69221,150.0,11.0,1297.1399999999999,2,4,3,243,At Risk,130,1
2526,0,5,0.0,0.0,6,1.2,2025-12-15,2025-12-24,15,6,9,0.5555555555555556,0.0,41,Male,IN,71173,,,,,,,,,6,1
2527,4,175,537.97,3.0054189944134078,258,1.441340782122905,2025-02-04,2025-12-28,329,2,327,0.5474006116207951,0.0223463687150838,69,Male,DE,99196,54.0,4.0,537.97,3,2,2,322,Loyal Customers,2,0
2528,19,254,4168.89,15.270659340659343,450,1.6483516483516483,2024-12-14,2025-12-13,381,17,364,0.75,0.0695970695970696,34,Female,ID,86872,26.0,19.0,4168.89,3,4,4,344,Champions,17,0
2529,8,113,3078.92,25.445619834710744,246,2.0330578512396693,2025-08-08,2025-12-29,144,1,143,0.8461538461538461,0.06611570247933884,39,Non-Binary,WY,68902,6.0,8.0,3078.92,4,3,4,434,Champions,1,0
2530,1,28,41.67,1.4368965517241379,59,2.0344827586206895,2025-11-29,2025-12-30,31,0,31,0.9354838709677419,0.034482758620689655,32,Female,DC,55081,14.0,1.0,41.67,4,1,1,411,New Customers,0,0
2531,5,119,569.02,4.5888709677419355,149,1.2016129032258065,2024-04-09,2025-04-08,630,266,364,0.34065934065934067,0.04032258064516129,67,Non-Binary,IA,66381,380.0,5.0,569.02,1,2,2,122,At Risk,266,1
2532,11,255,1707.07,6.417556390977444,463,1.7406015037593985,2024-08-15,2025-08-11,502,141,361,0.7368421052631579,0.041353383458646614,56,Non-Binary,WY,72183,173.0,11.0,1707.07,2,4,3,243,At Risk,141,1
2533,5,135,1080.34,7.716714285714285,257,1.8357142857142856,2025-06-14,2025-12-30,199,0,199,0.7035175879396985,0.03571428571428571,30,Male,NM,72383,57.0,5.0,1080.34,3,2,2,322,Loyal Customers,0,0
2534,14,208,3328.22,14.991981981981981,311,1.4009009009009008,2024-04-03,2025-03-30,636,275,361,0.6149584487534626,0.06306306306306306,39,Male,AK,54573,306.0,14.0,3328.22,1,4,4,144,At Risk,275,1
2535,10,241,2749.37,10.953665338645418,391,1.5577689243027888,2024-10-08,2025-10-07,448,84,364,0.6895604395604396,0.0398406374501992,61,Female,MN,83566,122.0,10.0,2749.37,2,3,4,234,At Risk,84,0
2536,9,197,779.76,3.785242718446602,252,1.2233009708737863,2024-10-08,2025-10-01,448,90,358,0.5754189944134078,0.043689320388349516,36,Non-Binary,OH,56147,96.0,9.0,779.76,2,3,2,232,At Risk,90,0
2537,2,179,279.59000000000003,1.5446961325966853,249,1.3756906077348066,2025-01-07,2025-12-30,357,0,357,0.5070028011204482,0.011049723756906077,26,Non-Binary,OK,64843,34.0,2.0,279.59000000000003,3,1,1,311,Need Attention,0,0
2538,9,258,1105.79,4.141535580524344,513,1.9213483146067416,2024-08-09,2025-08-07,508,145,363,0.7355371900826446,0.033707865168539325,41,Non-Binary,MN,60161,146.0,9.0,1105.79,2,3,2,232,At Risk,145,1
2539,10,275,3306.94,11.603298245614035,512,1.7964912280701755,2024-11-21,2025-11-20,404,40,364,0.782967032967033,0.03508771929824561,59,Female,NH,82120,48.0,10.0,3306.94,3,3,4,334,Champions,40,0
2540,1,39,112.47,2.81175,73,1.825,2025-11-01,2025-12-30,59,0,59,0.6779661016949152,0.025,69,Female,AS,87148,1.0,1.0,112.47,4,1,1,411,New Customers,0,0
2541,18,266,3766.63,13.262781690140846,566,1.9929577464788732,2025-01-26,2025-12-30,338,0,338,0.8402366863905325,0.06338028169014084,54,Female,OH,77915,24.0,18.0,3766.63,4,4,4,444,Champions,0,0
2542,1,8,127.51,14.16777777777778,11,1.2222222222222223,2025-12-01,2025-12-30,29,0,29,0.3103448275862069,0.1111111111111111,18,Non-Binary,DC,34663,18.0,1.0,127.51,4,1,1,411,New Customers,0,0
2543,11,290,2858.99,9.498305647840532,673,2.2358803986710964,2024-10-27,2025-10-26,429,65,364,0.8269230769230769,0.036544850498338874,64,Female,RI,93011,67.0,11.0,2858.99,3,4,4,344,Champions,65,0
2544,11,237,2272.99,9.165282258064515,390,1.5725806451612903,2024-11-04,2025-11-03,421,57,364,0.6813186813186813,0.04435483870967742,25,Non-Binary,FM,73980,83.0,11.0,2272.99,3,4,4,344,Champions,57,0
2545,3,84,819.04,9.414252873563218,91,1.0459770114942528,2024-07-28,2025-07-18,520,165,355,0.24507042253521127,0.034482758620689655,58,Female,CO,82492,172.0,3.0,819.04,2,1,2,212,Need Attention,165,1
2546,1,39,59.21,1.48025,44,1.1,2025-08-31,2025-12-27,121,3,118,0.3389830508474576,0.025,43,Non-Binary,CA,54473,88.0,1.0,59.21,3,1,1,311,Need Attention,3,0
2547,11,236,3848.62,15.581457489878542,563,2.279352226720648,2025-03-30,2025-12-30,275,0,275,0.8981818181818182,0.044534412955465584,53,Male,ME,90215,7.0,11.0,3848.62,4,4,4,444,Champions,0,0
2548,19,225,3111.69,12.75282786885246,401,1.6434426229508197,2024-06-11,2025-06-08,567,205,362,0.6740331491712708,0.0778688524590164,33,Male,MO,50451,220.0,19.0,3111.69,2,4,4,244,At Risk,205,1
2549,10,166,915.4799999999999,5.201590909090909,242,1.375,2024-07-24,2025-07-23,524,160,364,0.4835164835164835,0.056818181818181816,28,Male,VT,23428,164.0,10.0,915.4799999999999,2,3,2,232,At Risk,160,1
2550,7,226,628.08,2.6956223175965666,389,1.6695278969957081,2025-01-22,2025-12-30,342,0,342,0.6812865497076024,0.030042918454935622,53,Non-Binary,VA,75082,2.0,7.0,628.08,4,3,2,432,Loyal Customers,0,0
2551,7,179,999.4200000000001,5.373225806451614,325,1.7473118279569892,2025-04-20,2025-12-29,254,1,253,0.7351778656126482,0.03763440860215054,37,Male,NJ,44805,20.0,7.0,999.4200000000001,4,3,2,432,Loyal Customers,1,0
2552,2,106,794.13,7.353055555555556,172,1.5925925925925926,2025-07-11,2025-12-25,172,5,167,0.6467065868263473,0.018518518518518517,58,Male,NC,70130,39.0,2.0,794.13,3,1,2,312,Need Attention,5,0
2553,5,94,1318.43,13.317474747474748,117,1.1818181818181819,2024-08-22,2025-08-18,495,134,361,0.2742382271468144,0.050505050505050504,61,Female,MT,89843,140.0,5.0,1318.43,2,2,3,223,At Risk,134,1
2554,8,150,1850.69,11.713227848101265,229,1.4493670886075949,2025-03-25,2025-12-29,280,1,279,0.5663082437275986,0.05063291139240506,33,Female,WI,93654,29.0,8.0,1850.69,3,3,3,333,Champions,1,0
2555,11,218,2183.19,9.533580786026201,346,1.5109170305676856,2024-05-15,2025-05-14,594,230,364,0.6291208791208791,0.048034934497816595,32,Non-Binary,MT,71200,272.0,11.0,2183.19,1,4,4,144,At Risk,230,1
2556,9,232,1822.68,7.56298755186722,370,1.5352697095435686,2024-05-21,2025-05-20,588,224,364,0.6620879120879121,0.03734439834024896,26,Non-Binary,GU,52723,224.0,9.0,1822.68,2,3,3,233,At Risk,224,1
2557,0,21,0.0,0.0,36,1.7142857142857142,2025-11-28,2025-12-30,32,0,32,0.65625,0.0,52,Male,OK,69876,,,,,,,,,0,1
2558,12,267,2064.09,7.398172043010753,503,1.8028673835125448,2024-08-04,2025-08-01,513,151,362,0.7707182320441989,0.043010752688172046,62,Non-Binary,CA,88097,153.0,12.0,2064.09,2,4,3,243,At Risk,151,1
2559,1,56,346.29,6.075263157894737,73,1.280701754385965,2025-07-06,2025-12-27,177,3,174,0.3275862068965517,0.017543859649122806,66,Male,DC,115713,105.0,1.0,346.29,2,1,1,211,Need Attention,3,0
2560,1,20,44.07,2.0985714285714288,21,1.0,2025-05-20,2025-12-29,224,1,223,0.09417040358744394,0.047619047619047616,56,Non-Binary,MD,85707,7.0,1.0,44.07,4,1,1,411,New Customers,1,0
2561,5,74,1950.4199999999998,24.688860759493668,86,1.0886075949367089,2024-06-04,2025-05-27,574,217,357,0.22128851540616246,0.06329113924050633,64,Male,SD,71200,217.0,5.0,1950.4199999999998,2,2,3,223,At Risk,217,1
2562,0,22,0.0,0.0,39,1.7727272727272727,2025-12-05,2025-12-30,25,0,25,0.88,0.0,57,Non-Binary,CA,64639,,,,,,,,,0,1
2563,8,83,1089.84,11.976263736263736,159,1.7472527472527473,2025-08-28,2025-12-30,124,0,124,0.7338709677419355,0.08791208791208792,47,Male,NV,77113,24.0,8.0,1089.84,4,3,2,432,Loyal Customers,0,0
2564,12,209,2367.89,10.714434389140271,334,1.51131221719457,2024-10-30,2025-10-27,426,64,362,0.6104972375690608,0.05429864253393665,46,Female,NH,63014,86.0,12.0,2367.89,3,4,4,344,Champions,64,0
2565,17,272,3793.51,13.126332179930797,543,1.8788927335640138,2024-03-18,2025-03-17,652,288,364,0.7939560439560439,0.058823529411764705,26,Non-Binary,TX,36728,301.0,17.0,3793.51,1,4,4,144,At Risk,288,1
2566,22,252,3274.1,11.9492700729927,470,1.7153284671532847,2024-06-21,2025-06-20,557,193,364,0.7527472527472527,0.08029197080291971,54,Non-Binary,NC,65476,218.0,22.0,3274.1,2,4,4,244,At Risk,193,1
2567,1,4,308.57,61.714,7,1.4,2025-12-17,2025-12-29,13,1,12,0.4166666666666667,0.2,54,Female,MI,70923,2.0,1.0,308.57,4,1,1,411,New Customers,1,0
2568,13,241,2043.3600000000001,8.04472440944882,386,1.5196850393700787,2024-03-10,2025-03-08,660,297,363,0.699724517906336,0.051181102362204724,41,Male,DC,81010,399.0,13.0,2043.3600000000001,1,4,3,143,At Risk,297,1
2569,4,41,319.4,7.097777777777777,91,2.022222222222222,2025-11-04,2025-12-29,56,1,55,0.8181818181818182,0.08888888888888889,24,Female,FM,93946,28.0,4.0,319.4,3,2,1,321,Need Attention,1,0
2570,2,90,156.5,1.701086956521739,100,1.0869565217391304,2024-09-20,2025-08-28,466,124,342,0.26900584795321636,0.021739130434782608,46,Non-Binary,MP,88905,148.0,2.0,156.5,2,1,1,211,Need Attention,124,1
2571,1,42,76.28,1.773953488372093,45,1.0465116279069768,2024-07-17,2025-06-29,531,184,347,0.1239193083573487,0.023255813953488372,23,Male,WI,57932,267.0,1.0,76.28,1,1,1,111,Others,184,1
2572,7,96,920.04,8.93242718446602,160,1.5533980582524272,2025-07-17,2025-12-30,166,0,166,0.6204819277108434,0.06796116504854369,67,Non-Binary,OH,90496,32.0,7.0,920.04,3,3,2,332,Loyal Customers,0,0
2573,5,183,1511.9,8.042021276595746,265,1.4095744680851063,2024-06-19,2025-06-16,559,197,362,0.5193370165745856,0.026595744680851064,56,Male,SC,61052,273.0,5.0,1511.9,1,2,3,123,At Risk,197,1
2574,17,271,3860.57,13.404756944444445,597,2.0729166666666665,2024-10-04,2025-10-03,452,88,364,0.7912087912087912,0.059027777777777776,35,Non-Binary,OR,55142,110.0,17.0,3860.57,2,4,4,244,At Risk,88,0
2575,0,40,0.0,0.0,43,1.075,2025-06-13,2025-12-30,200,0,200,0.2,0.0,22,Non-Binary,HI,60394,,,,,,,,,0,1
2576,11,178,1431.27,7.572857142857143,332,1.7566137566137565,2025-04-14,2025-12-30,260,0,260,0.7269230769230769,0.0582010582010582,54,Female,WI,58194,4.0,11.0,1431.27,4,4,3,443,Champions,0,0
2577,12,219,1718.3500000000001,7.43874458874459,486,2.103896103896104,2025-03-31,2025-12-30,274,0,274,0.843065693430657,0.05194805194805195,43,Non-Binary,DC,100314,0.0,12.0,1718.3500000000001,4,4,3,443,Champions,0,0
2578,4,77,669.98,8.271358024691358,106,1.308641975308642,2025-06-02,2025-12-22,211,8,203,0.39901477832512317,0.04938271604938271,38,Non-Binary,NE,67189,29.0,4.0,669.98,3,2,2,322,Loyal Customers,8,0
2579,11,212,3627.86,16.26843049327354,312,1.399103139013453,2024-05-29,2025-05-28,580,216,364,0.6126373626373627,0.04932735426008968,57,Male,NY,56852,227.0,11.0,3627.86,2,4,4,244,At Risk,216,1
2580,17,237,2873.0,11.311023622047244,419,1.6496062992125984,2024-07-04,2025-07-03,544,180,364,0.6978021978021978,0.06692913385826772,59,Non-Binary,PW,54006,221.0,17.0,2873.0,2,4,4,244,At Risk,180,1
2581,1,50,288.51,5.657058823529412,63,1.2352941176470589,2025-08-28,2025-12-30,124,0,124,0.4112903225806452,0.0196078431372549,31,Male,VI,64367,52.0,1.0,288.51,3,1,1,311,Need Attention,0,0
2582,0,14,0.0,0.0,21,1.5,2025-12-11,2025-12-30,19,0,19,0.7368421052631579,0.0,55,Female,AR,92513,,,,,,,,,0,1
2583,2,111,378.85,3.3526548672566374,135,1.1946902654867257,2024-03-31,2025-03-27,639,278,361,0.31301939058171746,0.017699115044247787,60,Non-Binary,MP,54429,338.0,2.0,378.85,1,1,1,111,Others,278,1
2584,2,140,422.16999999999996,2.9730281690140843,186,1.3098591549295775,2025-02-03,2025-12-30,330,0,330,0.4303030303030303,0.014084507042253521,46,Non-Binary,DE,87725,38.0,2.0,422.16999999999996,3,1,1,311,Need Attention,0,0
2585,17,263,4334.66,15.48092857142857,546,1.95,2024-12-29,2025-12-28,366,2,364,0.7692307692307693,0.060714285714285714,66,Non-Binary,NC,57242,9.0,17.0,4334.66,4,4,4,444,Champions,2,0
2586,15,222,3172.73,13.38704641350211,373,1.5738396624472575,2024-08-23,2025-08-21,494,131,363,0.6528925619834711,0.06329113924050633,21,Non-Binary,FL,36809,175.0,15.0,3172.73,2,4,4,244,At Risk,131,1
2587,1,37,18.21,0.4792105263157895,39,1.0263157894736843,2025-04-27,2025-12-23,247,7,240,0.15833333333333333,0.02631578947368421,46,Male,ME,59737,49.0,1.0,18.21,3,1,1,311,Need Attention,7,0
2588,8,212,1006.65,4.575681818181818,310,1.4090909090909092,2024-06-30,2025-06-29,548,184,364,0.6043956043956044,0.03636363636363636,69,Non-Binary,GA,111506,271.0,8.0,1006.65,1,3,2,132,At Risk,184,1
2589,4,241,1904.92,7.775183673469388,408,1.6653061224489796,2024-02-13,2025-02-11,686,322,364,0.6730769230769231,0.0163265306122449,24,Male,GA,61640,324.0,4.0,1904.92,1,2,3,123,At Risk,322,1
2590,9,177,1660.54,8.92763440860215,244,1.3118279569892473,2024-09-12,2025-09-11,474,110,364,0.510989010989011,0.04838709677419355,58,Male,MD,66563,136.0,9.0,1660.54,2,3,3,233,At Risk,110,1
